2025-01-28T01:43:07,2.3200124235943087
2025-01-28T02:31:40,2.3261448845273707
2025-01-31T01:31:22,2.3121219018086614
2025-01-31T01:36:02,2.320885183266765
2025-01-31T02:19:19,2.325422869053727
2025-01-31T02:21:19,2.315044299968299
2025-01-31T02:52:44,2.3084010139152498
2025-01-31T02:58:27,2.3018761059869544
2025-01-31T03:08:28,2.3148457879323097
2025-01-31T03:10:51,2.33114927548751
2025-01-31T03:45:31,2.3188800861227983
2025-02-01T01:27:25,2.3152520754803567
2025-02-01T02:13:47,2.301133007389343
2025-02-01T02:15:57,2.324269814096422
2025-02-01T02:54:23,2.325296414159292
2025-02-01T03:04:33,2.3121916420047044
2025-02-01T03:06:57,2.3255931268730476
2025-02-08T02:06:56,1.1679908077758936
2025-02-08T02:20:24,1.1607434719029985
2025-02-08T03:52:00,1.1620948151010273
2025-02-08T04:15:52,1.1684378565675864
2025-02-08T04:28:20,1.169976872118114
2025-02-08T04:39:00,1.1786185228772414
2025-03-10T02:01:14,0.9378027576353778
2025-03-10T02:28:42,0.9332937759794899
2025-03-10T02:39:43,0.9205637680258544
2025-03-10T03:22:11,0.9459453768526325
2025-03-10T03:38:29,0.9402592620758997
2025-03-10T03:49:34,0.9357842813282895
2025-03-11T02:51:26,1.549280573851592
2025-03-11T03:00:52,1.5505787665389912
2025-03-13T04:32:54,0.8829993617576449
2025-03-13T04:34:43,0.90057362269284
2025-03-13T05:28:21,0.9127463436370489
2025-03-15T04:02:58,0.9279424911524716
2025-03-15T05:29:28,0.9303206834877106
2025-03-15T05:33:45,0.9132213786262187
2025-03-17T02:40:25,-0.1348034261897574
2025-03-17T02:50:02,0.018985263659551666
